school_type_enc,subject_category_enc,total_students,teacher_count,past_avg_score,past_pass_rate,submission_rate,marks_deadline_set,days_to_exam,years_of_history,predicted_avg_score
1,3,86,4,0.0,0.0,0.9328,1,48,0,45.62
4,1,228,11,0.0,0.0,0.5371,1,338,0,59.7
4,2,320,13,72.52,0.6281,0.7618,1,73,10,73.08
3,1,310,14,57.7,0.5295,0.8959,1,53,3,55.69
1,3,35,2,0.0,0.0,0.5592,1,10,0,39.64
4,2,112,8,70.65,0.7152,0.5274,1,156,7,72.53
4,3,321,19,69.34,0.6157,0.7061,1,352,7,69.93
1,2,317,13,0.0,0.0,0.5255,1,64,0,48.34
4,3,115,9,0.0,0.0,0.6658,0,299,0,72.29
4,1,142,6,47.88,0.428,0.8444,0,98,9,46.46
3,3,333,18,47.57,0.4832,0.82,1,316,10,54.47
4,2,256,11,55.44,0.5864,0.3832,0,349,4,45.8
3,3,109,8,54.53,0.5696,0.4604,0,358,1,52.89
3,1,147,8,72.73,0.7577,0.8947,1,212,9,80.39
4,2,298,22,64.57,0.5496,0.6718,1,55,10,59.67
4,2,210,11,67.3,0.6938,0.5394,1,149,9,63.06
1,1,197,10,43.17,0.4053,0.6654,1,299,2,42.99
4,1,149,9,72.27,0.7474,0.7957,0,56,7,70.55
3,3,61,2,59.88,0.5856,0.9977,1,174,4,66.26
2,1,320,18,61.17,0.6218,0.6625,0,365,8,59.05
1,1,104,7,52.79,0.5764,0.9662,1,14,6,62.42
3,2,319,17,69.43,0.7501,0.551,1,322,7,62.95
3,2,155,7,66.57,0.5667,0.4363,0,243,8,61.51
1,2,267,10,34.6,0.3011,0.729,1,265,2,36.87
3,2,98,4,58.38,0.6186,0.7517,1,342,2,64.5
4,3,265,16,80.51,0.7506,0.726,1,160,4,84.24
1,1,337,14,42.19,0.4316,0.8471,0,11,2,36.58
3,3,195,9,58.18,0.6382,0.6256,1,137,1,52.89
2,2,295,18,52.08,0.5363,0.7036,1,45,4,54.47
3,2,92,4,55.27,0.5898,0.818,0,248,3,58.67
3,3,40,2,69.61,0.7147,0.9619,1,133,3,73.9
2,1,115,5,58.61,0.603,0.5337,1,221,10,49.7
3,2,205,11,61.96,0.6236,0.6842,0,261,1,57.97
2,3,49,2,64.32,0.5592,0.6494,1,328,6,64.79
4,2,143,8,63.99,0.6276,0.6457,0,292,5,59.15
2,2,292,13,79.56,0.7623,0.8089,0,324,6,73.91
3,1,299,16,80.67,0.8854,0.518,1,88,2,71.82
1,1,110,4,53.38,0.5278,0.5456,1,95,8,46.87
1,1,246,10,47.32,0.4954,0.8745,1,289,8,51.47
4,1,198,13,59.67,0.5862,0.9908,1,134,2,68.02
4,2,312,20,75.01,0.777,0.8329,1,126,4,80.14
2,2,350,16,46.74,0.4256,0.5867,1,342,7,49.02
4,2,43,3,80.84,0.8298,0.5304,1,74,5,82.77
4,1,89,6,57.26,0.6035,0.9614,1,21,5,66.08
3,1,103,6,63.35,0.634,0.842,1,306,5,70.71
4,2,78,4,63.09,0.6211,0.6798,1,308,8,58.22
3,2,260,17,79.95,0.7482,0.6485,1,152,6,68.03
3,3,141,9,57.13,0.5746,0.6794,0,155,2,55.62
4,3,249,20,76.36,0.6947,0.97,1,308,10,76.78
3,1,236,19,58.72,0.5864,0.3468,0,34,8,54.37
1,3,85,5,68.55,0.6471,0.6239,1,227,8,72.05
1,2,63,5,56.56,0.4832,0.7502,0,115,10,54.76
2,2,231,12,57.29,0.5107,0.5354,1,173,2,52.07
4,2,213,11,57.16,0.5813,0.9804,1,184,9,59.78
3,2,38,2,63.14,0.636,0.6905,0,52,5,57.64
4,1,171,7,67.39,0.6106,0.5802,1,170,8,65.31
3,1,56,2,73.13,0.7131,0.5372,1,342,10,61.52
3,1,119,9,63.19,0.6148,0.6598,1,40,5,67.38
2,2,347,20,57.51,0.4925,0.7735,1,163,9,54.66
1,1,148,10,45.25,0.4735,0.6423,1,156,1,53.1
2,2,144,9,0.0,0.0,0.5451,1,55,0,57.71
3,3,109,6,48.14,0.4943,0.9086,1,321,9,57.63
3,1,146,6,80.41,0.7443,0.6045,0,314,5,78.95
1,1,179,8,59.18,0.5573,0.4179,0,361,3,54.84
4,3,304,17,80.57,0.7843,0.5642,1,69,2,78.8
1,3,129,6,71.11,0.7572,0.5814,1,279,3,66.31
1,3,60,3,37.58,0.3581,0.5789,1,69,10,35.45
1,3,103,7,49.17,0.487,0.6034,1,236,3,51.54
2,1,345,20,0.0,0.0,0.9869,1,45,0,50.67
4,1,305,12,76.0,0.7635,0.8966,1,255,1,76.49
1,1,147,6,64.54,0.5887,0.6317,1,198,2,57.28
4,1,290,15,67.26,0.6297,0.748,1,187,6,67.79
4,1,140,10,60.97,0.5784,0.8311,1,338,6,63.6
1,1,53,3,24.82,0.2716,0.9771,1,303,7,28.88
2,1,242,14,43.24,0.4332,0.7986,1,213,7,43.91
4,3,95,3,54.6,0.4939,0.5146,1,65,3,49.47
1,1,321,17,35.32,0.3374,0.4189,0,120,1,28.78
1,2,276,17,48.28,0.4941,0.8115,1,343,8,51.0
1,3,277,19,65.3,0.6435,0.8429,1,291,8,66.47
3,3,82,5,70.19,0.7536,0.8909,1,119,1,76.36
2,1,244,13,50.65,0.4925,0.7813,1,335,8,47.25
2,1,41,2,60.51,0.5766,0.7594,1,221,3,55.93
4,3,270,11,81.1,0.8448,0.5202,0,64,4,73.5
4,2,251,13,0.0,0.0,0.4971,0,164,0,63.04
1,3,162,10,71.34,0.6723,0.362,0,169,1,60.3
1,1,237,12,32.63,0.2799,0.5063,0,55,1,26.34
2,2,195,11,54.92,0.5039,0.9549,1,99,10,60.12
2,2,284,13,42.54,0.3899,0.4595,0,356,3,35.83
3,3,198,8,60.59,0.6172,0.5143,1,128,5,62.91
1,3,236,11,55.99,0.6098,0.6882,1,310,2,57.16
4,2,252,11,58.68,0.5561,0.7675,1,346,3,61.78
3,3,348,19,64.66,0.6654,0.7032,1,194,9,65.11
1,3,157,6,0.0,0.0,0.7489,0,331,0,55.72
3,3,267,11,0.0,0.0,0.531,0,259,0,64.65
3,3,88,5,59.13,0.5904,0.6425,1,208,2,57.02
2,1,268,11,56.25,0.5263,0.9836,1,67,5,57.14
4,3,59,2,76.83,0.6923,0.79,1,155,7,77.25
2,1,185,8,41.53,0.4385,0.9547,1,273,6,41.18
4,3,48,3,93.86,0.8008,0.973,1,74,7,94.95
3,2,232,9,58.13,0.6393,0.7831,1,296,3,56.3
3,1,113,5,45.51,0.4833,0.6567,1,189,10,47.96
2,3,134,7,35.79,0.3363,0.746,1,294,10,37.87
1,3,237,10,69.09,0.6346,0.8555,1,59,6,66.4
2,3,58,2,57.51,0.5639,0.5365,1,11,7,45.58
4,3,238,17,67.68,0.7332,0.6909,1,342,4,71.91
2,1,320,17,57.2,0.611,0.9798,1,353,4,66.01
3,3,272,11,76.3,0.7773,0.7478,1,12,8,75.88
1,3,100,6,55.68,0.4854,0.8854,1,25,2,61.23
2,1,324,25,44.23,0.4496,0.5098,1,287,6,35.1
2,3,135,5,72.48,0.6904,0.9126,1,281,10,71.42
2,1,32,2,50.81,0.4331,0.7969,1,20,7,47.11
4,3,56,2,76.35,0.7852,0.8757,1,306,8,73.28
2,1,42,2,69.83,0.6345,0.7969,1,354,8,68.49
3,3,250,10,60.85,0.5262,0.6432,1,147,10,59.39
3,2,266,15,65.62,0.603,0.7549,1,267,10,75.57
3,2,269,13,0.0,0.0,0.9032,1,109,0,83.43
2,1,120,6,53.92,0.4888,0.7648,0,209,2,64.91
3,2,251,16,0.0,0.0,0.8579,1,26,0,84.81
4,2,220,14,68.93,0.6605,0.8236,1,149,1,67.44
3,1,89,5,65.63,0.6522,0.5309,1,193,8,66.71
2,2,332,13,44.85,0.3965,0.6085,1,142,3,47.14
3,3,229,16,74.86,0.7835,0.6096,1,355,8,77.05
2,1,77,6,50.05,0.5152,0.8667,1,37,3,59.01
3,1,131,8,0.0,0.0,0.5452,0,146,0,57.45
2,3,88,4,69.18,0.6803,0.8173,1,52,8,64.75
2,2,345,14,35.34,0.3415,0.7962,1,338,4,34.75
1,2,240,12,26.88,0.2724,0.6848,1,192,6,28.41
3,2,74,4,55.63,0.5697,0.7318,1,352,10,61.14
3,1,99,4,70.03,0.7647,0.7647,1,325,7,75.98
2,2,309,20,52.59,0.452,0.8068,1,320,9,49.7
2,3,133,10,65.14,0.6504,0.7908,1,355,5,68.96
4,2,40,2,0.0,0.0,0.7172,1,342,0,67.49
4,3,259,17,69.86,0.6801,0.9354,1,300,4,72.85
2,1,311,15,52.36,0.4753,0.6552,1,250,9,50.28
4,1,314,14,72.3,0.7786,0.6029,1,356,3,69.68
3,3,197,8,72.83,0.6824,0.643,1,195,4,66.7
4,3,265,20,66.53,0.6016,0.7061,0,56,7,70.87
4,1,219,10,59.9,0.5617,0.8974,1,114,3,56.01
2,1,283,15,56.03,0.5062,0.713,1,210,9,57.92
1,1,333,27,40.17,0.4389,0.5433,0,88,8,40.86
4,2,310,13,73.87,0.7555,0.757,1,324,10,64.07
1,2,245,10,66.16,0.6444,0.6463,1,346,9,60.26
3,3,171,10,70.06,0.7382,0.7092,1,304,7,72.44
4,1,144,7,66.35,0.6944,0.6628,1,266,8,57.93
1,3,69,3,50.98,0.5024,0.8701,1,236,7,54.06
2,2,165,10,58.17,0.5531,0.6072,1,30,4,62.09
4,1,147,11,63.23,0.6394,0.695,1,211,9,69.52
2,2,138,8,29.72,0.2968,0.3617,0,62,3,26.47
3,2,256,19,71.76,0.7079,0.7773,0,224,8,71.76
1,2,325,14,38.82,0.3568,0.957,1,72,3,43.83
1,2,198,15,57.42,0.5924,0.7025,1,170,3,64.08
4,3,282,13,63.84,0.5497,0.6513,1,170,1,58.68
2,1,303,17,54.65,0.5193,0.4229,0,170,10,46.36
1,1,325,19,47.37,0.4152,0.5156,1,104,7,46.86
3,2,302,22,65.57,0.6489,0.9572,1,56,5,69.72
1,1,230,11,41.06,0.3614,0.7471,0,313,5,38.08
2,3,281,15,52.06,0.5066,0.7681,1,338,10,48.72
2,3,108,4,90.0,0.9557,0.5086,1,61,8,73.51
4,1,131,5,75.98,0.7906,0.6765,1,79,1,76.91
3,1,51,2,57.01,0.6179,0.6816,1,294,3,58.3
3,2,301,24,74.68,0.6546,0.9481,1,102,6,86.08
2,3,41,2,0.0,0.0,0.796,1,199,0,52.79
4,3,72,5,67.86,0.6859,0.9496,1,351,1,75.32
2,3,339,14,45.46,0.4086,0.4964,0,270,3,42.11
2,1,244,10,41.5,0.4215,0.7775,1,362,3,41.48
1,1,349,26,52.1,0.5549,0.4585,0,25,6,49.46
2,1,136,6,0.0,0.0,0.7025,1,150,0,53.97
1,2,155,7,30.08,0.3085,0.7498,1,62,6,20.59
3,1,145,9,57.6,0.5365,0.9376,1,25,9,65.56
3,3,42,2,63.88,0.5974,0.7788,1,360,2,61.63
3,3,97,4,56.73,0.4933,0.6403,0,18,4,52.42
4,2,116,7,73.37,0.6764,0.6953,1,53,3,70.59
3,1,171,9,69.42,0.7602,0.7347,1,160,8,67.31
3,3,32,2,54.6,0.5249,0.5605,1,209,10,58.24
4,1,247,20,59.86,0.555,0.635,1,214,3,68.46
4,2,48,3,56.3,0.5836,0.6477,1,90,5,63.72
1,2,92,6,50.25,0.4676,0.9805,1,184,2,63.4
4,1,25,2,78.24,0.7415,0.3989,0,195,8,70.73
1,2,209,8,49.56,0.4622,0.5942,1,70,3,41.39
4,1,193,9,65.27,0.5944,0.6948,0,73,9,66.67
1,3,321,20,58.67,0.6291,0.36,0,151,4,54.79
1,2,40,2,46.78,0.4236,0.9002,1,110,8,45.57
4,2,180,14,59.02,0.5159,0.8118,0,85,2,64.63
1,3,80,3,0.0,0.0,0.7834,1,87,0,59.46
4,2,262,13,66.88,0.6048,0.752,1,241,9,63.2
3,2,178,9,66.99,0.5935,0.9961,1,330,8,75.76
2,1,189,12,62.78,0.6162,0.5933,1,22,1,60.43
3,1,212,14,66.01,0.5919,0.5794,1,144,8,61.46
4,2,47,2,67.33,0.6263,0.7503,1,50,8,67.25
2,1,61,2,42.06,0.4329,0.68,1,107,3,44.21
2,2,90,6,75.38,0.7749,0.6285,1,144,10,72.67
2,1,223,17,45.86,0.4306,0.9336,1,205,4,57.39
4,2,163,6,75.28,0.7999,0.3674,0,195,3,63.22
2,1,322,13,49.9,0.5018,0.7337,1,57,2,53.18
2,3,179,11,53.72,0.5558,0.678,1,292,4,53.93
4,3,284,21,82.62,0.808,0.6908,0,76,7,85.58
2,2,335,21,53.99,0.5284,0.6442,1,33,7,60.99
2,1,142,6,57.33,0.5252,0.7839,0,17,5,53.21
1,2,293,19,53.08,0.5137,0.6279,1,245,6,53.8
1,1,205,11,0.0,0.0,0.7246,1,81,0,37.83
2,3,117,5,58.89,0.5799,0.7559,0,118,10,59.88
2,2,309,13,49.79,0.5216,0.5988,1,15,7,45.77
3,3,245,12,62.14,0.6464,0.7004,1,213,10,67.02
3,1,73,5,59.12,0.6501,0.8635,1,306,4,63.14
1,1,246,14,58.94,0.6435,0.316,0,209,2,50.58
1,2,34,2,38.8,0.422,0.6791,0,183,3,34.27
3,2,345,16,54.6,0.5913,0.6425,0,265,9,52.66
1,1,234,16,38.77,0.3769,0.7598,1,253,6,46.76
4,2,311,17,61.84,0.6545,0.7428,1,314,3,66.39
1,3,303,13,51.11,0.4511,0.6338,0,357,2,50.55
4,2,41,3,87.45,0.7923,0.4694,0,10,1,79.26
2,2,153,8,61.91,0.6168,0.3014,0,278,2,49.16
4,1,153,6,62.52,0.5343,0.9904,1,347,9,61.09
3,2,139,7,0.0,0.0,0.8065,1,303,0,49.98
4,2,117,4,76.13,0.7995,0.729,1,231,9,72.41
3,1,285,12,57.16,0.5667,0.9479,1,195,9,57.84
3,2,252,12,59.17,0.504,0.4846,0,357,2,47.95
1,2,118,5,43.68,0.3718,0.712,1,184,6,39.52
4,1,42,2,66.31,0.5968,0.6893,1,255,8,70.57
3,1,235,15,74.22,0.6404,0.5752,1,212,7,77.23
3,3,226,10,56.04,0.5683,0.8095,1,308,4,52.63
3,2,346,15,60.11,0.5522,0.6264,1,173,3,55.44
2,2,37,2,40.93,0.4142,0.6364,1,278,3,41.5
4,2,157,9,0.0,0.0,0.7426,0,188,0,73.51
3,3,271,14,67.49,0.6124,0.7012,0,200,5,69.9
2,3,335,24,48.83,0.5054,0.8053,0,24,6,50.93
4,1,165,12,0.0,0.0,0.6932,1,100,0,65.11
3,1,97,5,60.4,0.5482,0.8158,1,231,8,63.46
4,2,168,8,78.31,0.8524,0.7159,1,29,4,68.18
2,1,273,18,55.06,0.5533,0.6678,1,85,9,61.22
3,1,52,2,0.0,0.0,0.5691,0,32,0,35.49
3,1,225,14,60.31,0.5844,0.6011,1,110,8,66.64
2,1,135,5,45.99,0.4901,0.8529,1,252,7,43.12
3,1,201,9,56.98,0.5108,0.8631,1,280,10,56.24
4,2,271,20,64.91,0.6621,0.388,0,103,8,58.97
1,1,316,23,58.34,0.5832,0.9827,1,354,3,68.53
1,3,152,8,47.98,0.4613,0.8467,1,15,8,49.88
1,3,232,10,53.17,0.5088,0.3197,0,242,5,42.36
2,3,296,13,50.73,0.5541,0.614,1,274,8,50.78
2,2,193,9,52.65,0.482,0.4016,0,39,10,41.55
1,1,284,18,57.44,0.6011,0.6282,1,52,10,49.84
3,3,344,18,88.18,0.9454,0.8295,1,171,4,79.78
2,1,345,27,55.96,0.5998,0.9224,1,185,10,65.09
1,1,210,14,59.96,0.6517,0.7011,1,110,10,60.67
2,1,109,4,65.93,0.7004,0.6324,1,11,5,62.73
1,2,165,7,0.0,0.0,0.8413,1,116,0,50.97
2,3,336,20,46.47,0.3955,0.6002,1,350,1,47.07
2,3,221,9,93.59,0.9845,0.5906,0,73,2,85.64
2,1,202,12,47.68,0.4668,0.9123,1,317,4,50.6
4,1,101,6,54.32,0.5483,0.7631,1,63,5,56.13
2,2,99,4,59.79,0.5735,0.5658,1,191,3,47.28
1,3,211,10,48.34,0.4615,0.763,1,50,10,42.45
1,1,52,2,46.22,0.4913,0.9225,1,144,1,48.59
4,2,32,2,85.69,0.8382,0.8697,1,176,4,87.24
2,3,155,9,57.36,0.4914,0.7065,1,194,4,54.92
3,2,132,7,47.55,0.4646,0.3341,0,78,5,38.44
3,2,253,11,49.06,0.4503,0.59,1,155,7,42.68
1,1,172,7,52.76,0.5121,0.5193,1,262,3,47.18
3,2,332,13,70.82,0.7325,0.6326,1,64,8,61.21
4,2,199,8,82.86,0.8794,0.4814,0,310,10,73.6
2,2,245,13,76.23,0.7054,0.9556,1,88,9,79.98
4,1,126,5,57.35,0.6046,0.8467,1,113,4,59.03
1,1,198,12,55.56,0.5125,0.9817,1,196,5,64.96
4,1,310,12,70.94,0.6411,0.985,1,346,10,65.57
4,2,285,22,71.57,0.7853,0.5458,1,267,9,72.26
4,3,267,20,77.63,0.7919,0.883,1,57,5,80.03
2,1,225,11,0.0,0.0,0.808,1,134,0,46.56
4,1,293,15,63.47,0.642,0.3484,0,198,8,50.93
3,3,80,4,70.02,0.6255,0.4568,0,26,3,59.54
2,3,136,5,54.29,0.4866,0.668,0,130,6,53.65
4,3,57,2,83.47,0.7535,0.9763,1,240,9,77.22
4,2,246,14,75.12,0.7774,0.6495,1,57,4,66.58
2,2,247,15,70.22,0.623,0.6535,1,25,4,65.6
2,3,110,5,74.05,0.7113,0.6636,1,57,9,67.14
4,2,337,17,68.98,0.6533,0.5442,1,141,4,63.04
3,1,72,3,69.49,0.7042,0.4535,0,88,5,56.52
4,3,314,13,63.12,0.6573,0.6952,1,351,4,69.58
1,3,300,20,43.83,0.3992,0.8151,1,340,2,48.55
2,2,120,5,51.57,0.4987,0.6889,0,148,3,49.13
1,1,288,16,44.47,0.4851,0.6223,1,145,4,34.4
3,2,191,9,50.11,0.509,0.833,1,200,7,54.94
4,3,26,2,59.81,0.5281,0.8743,1,343,5,74.69
4,2,160,10,49.91,0.5384,0.32,0,220,6,52.9
3,1,153,6,77.43,0.6752,0.7156,1,138,2,74.07
4,3,50,3,80.41,0.8104,0.8341,0,187,1,78.44
3,2,216,10,55.89,0.5515,0.3482,0,144,3,52.13
2,1,281,12,51.7,0.5556,0.9976,1,105,7,61.7
1,2,90,6,41.4,0.4471,0.7527,1,49,8,43.75
4,1,333,25,69.68,0.6532,0.8272,1,161,4,69.48
3,3,331,26,52.38,0.4913,0.5478,1,67,2,56.76
3,1,124,9,0.0,0.0,0.7396,1,197,0,62.67
1,1,329,15,49.68,0.4358,0.7279,1,183,2,49.19
4,1,169,6,63.28,0.5827,0.3694,0,154,3,50.31
2,1,204,11,0.0,0.0,0.4107,0,54,0,50.65
4,2,99,6,70.08,0.6538,0.5513,0,81,5,69.74
4,3,267,12,61.18,0.5212,0.6781,1,360,2,61.98
4,3,26,2,64.85,0.6765,0.5416,1,277,1,67.61
2,1,148,8,52.9,0.5417,0.6463,0,199,3,50.33
3,3,188,7,71.27,0.6647,0.9482,1,307,6,70.05
1,3,295,19,57.12,0.5234,0.8921,1,331,2,66.15
3,3,42,2,69.15,0.7444,0.6524,1,268,10,69.69
1,3,138,9,55.16,0.4998,0.882,1,13,6,53.28
3,2,179,12,0.0,0.0,0.7508,0,154,0,60.78
1,2,255,10,0.0,0.0,0.5734,1,246,0,43.4
1,3,119,7,53.3,0.4756,0.9173,1,124,9,62.24
4,1,254,12,48.37,0.4661,0.6875,1,191,8,51.78
1,2,313,20,56.48,0.6186,0.8606,1,311,1,64.44
2,1,62,3,60.56,0.6122,0.6312,0,141,3,54.14
3,1,347,21,55.26,0.5841,0.667,1,113,5,55.84
1,3,279,12,48.06,0.4398,0.3068,0,285,6,36.36
3,2,118,6,86.58,0.8791,0.3143,0,75,9,78.54
4,3,58,4,60.17,0.6227,0.6335,0,122,6,63.07
4,1,167,7,0.0,0.0,0.5336,1,249,0,56.63
1,1,280,13,57.67,0.5144,0.811,0,352,10,60.22
4,2,278,12,61.25,0.5411,0.5647,1,61,1,61.37
1,3,332,13,50.18,0.481,0.7248,1,335,4,43.56
4,3,313,14,81.98,0.7694,0.9222,1,114,9,82.21
3,2,316,13,77.62,0.749,0.7653,1,353,10,69.2
1,2,207,15,43.41,0.4474,0.7364,1,195,7,39.48
1,3,279,18,57.4,0.6233,0.7256,1,132,7,51.13
3,3,306,19,84.79,0.8434,0.5621,1,189,8,86.16
2,1,56,2,52.49,0.502,0.5744,1,261,4,50.74
4,3,319,22,74.11,0.7461,0.6053,0,295,5,73.69
2,1,92,4,51.37,0.4847,0.7637,0,101,7,45.12
2,3,166,7,60.59,0.5322,0.7016,1,350,7,62.91
2,2,143,7,53.32,0.56,0.4216,0,235,2,43.82
3,1,150,7,48.48,0.4654,0.8221,1,38,4,44.76
3,2,278,12,75.95,0.6605,0.5371,1,74,9,70.03
3,1,204,13,59.0,0.5534,0.5704,1,245,1,57.1
2,1,121,7,38.43,0.37,0.7089,1,323,5,40.76
1,2,299,17,66.16,0.6512,0.6999,1,149,7,61.22
2,3,79,6,50.11,0.4279,0.5677,0,313,1,45.67
3,2,324,23,0.0,0.0,0.5885,0,46,0,57.82
4,3,343,16,79.75,0.8499,0.6849,1,174,3,72.8
2,3,349,26,59.58,0.5549,0.9275,1,163,1,60.95
1,2,171,7,54.53,0.5769,0.6617,1,223,10,52.67
2,1,143,8,65.15,0.683,0.8479,1,83,4,68.5
1,2,67,3,36.18,0.3424,0.9592,1,329,3,38.45
3,2,50,2,62.64,0.6775,0.9926,1,36,3,54.77
3,1,225,15,76.18,0.7881,0.5002,1,97,2,72.95
2,2,229,17,44.27,0.3809,0.7181,1,350,8,51.52
3,2,87,6,57.6,0.5948,0.5848,0,315,10,58.43
1,2,188,9,59.44,0.6013,0.5053,0,252,7,50.53
3,1,180,9,62.42,0.5487,0.8252,1,91,2,63.6
3,3,28,2,71.65,0.7551,0.8467,1,213,3,79.96
1,2,111,6,44.25,0.3941,0.554,1,164,2,39.9
1,1,179,8,70.51,0.7083,0.9802,1,210,6,68.86
1,3,302,21,66.91,0.6101,0.9435,1,177,2,69.18
1,2,320,23,50.41,0.4526,0.3625,0,345,5,44.58
2,1,289,17,52.63,0.5564,0.5854,1,130,2,53.43
3,1,31,2,38.0,0.4068,0.9606,1,212,2,47.51
1,3,149,5,64.33,0.5865,0.8788,1,139,2,63.31
2,1,45,2,39.68,0.3755,0.5673,1,111,7,32.8
4,3,243,11,59.36,0.6086,0.7496,1,78,7,69.22
1,1,174,7,0.0,0.0,0.7579,0,28,0,33.4
3,1,331,15,73.35,0.8007,0.7391,0,80,7,69.11
3,2,58,3,76.11,0.6864,0.8489,0,232,10,73.64
2,3,137,7,41.43,0.4356,0.8103,0,305,1,43.87
2,3,345,24,61.74,0.5281,0.8688,1,30,7,67.72
3,1,258,11,53.48,0.4652,0.6836,1,130,3,53.64
4,3,321,16,76.12,0.6944,0.86,1,187,10,78.19
1,2,26,2,84.52,0.7197,0.9594,1,162,5,88.87
4,1,202,11,49.84,0.4392,0.6008,0,15,8,54.69
3,3,156,8,65.07,0.5983,0.7951,0,308,5,61.68
2,3,42,2,65.65,0.6535,0.6788,0,66,9,61.61
1,1,200,14,31.24,0.3419,0.7144,1,215,3,35.37
1,2,40,2,33.26,0.358,0.4434,0,224,7,32.61
4,3,45,2,68.4,0.7325,0.5862,1,334,3,67.77
1,2,57,2,48.25,0.4789,0.8195,0,167,8,39.96
4,3,96,3,59.47,0.516,0.7121,0,307,1,52.81
4,1,61,4,72.47,0.7955,0.3089,0,283,9,61.85
4,1,246,11,67.09,0.7014,0.6297,1,23,5,69.8
1,3,34,2,51.67,0.5316,0.9588,1,76,6,66.85
1,3,154,12,56.08,0.5395,0.444,0,226,1,56.63
4,3,253,12,78.95,0.7266,0.7391,1,15,10,81.83
2,3,121,5,60.09,0.5852,0.4127,0,166,10,50.96
3,1,48,2,61.99,0.5288,0.5996,1,130,4,57.44
3,2,317,19,0.0,0.0,0.8799,1,85,0,66.93
2,3,241,11,73.36,0.6475,0.5078,0,49,7,58.82
4,3,308,12,53.78,0.516,0.5318,1,266,7,50.71
4,2,134,6,65.72,0.6462,0.8074,1,339,1,65.95
3,3,268,17,58.97,0.5483,0.7049,1,271,4,65.76
1,3,139,8,45.49,0.4499,0.7493,1,306,8,45.96
1,1,345,17,26.01,0.2418,0.5964,1,301,1,27.83
1,3,225,10,0.0,0.0,0.6395,1,166,0,41.85
2,1,313,19,0.0,0.0,0.614,1,170,0,38.96
4,2,264,10,90.49,0.9428,0.6074,0,152,1,86.09
3,2,203,9,74.96,0.8127,0.7251,1,274,3,72.17
4,2,294,15,54.13,0.5856,0.6937,0,79,9,56.49
1,3,44,2,48.68,0.4475,0.8093,1,263,2,49.06
1,1,79,3,42.72,0.4346,0.5078,1,153,5,43.99
3,3,243,14,73.04,0.6707,0.563,1,159,1,71.81
3,2,305,17,72.46,0.6368,0.3646,0,247,1,63.07
2,1,192,10,0.0,0.0,0.8298,1,124,0,53.38
2,1,182,7,43.28,0.4752,0.8286,1,141,10,47.56
1,1,141,7,41.31,0.434,0.7974,1,266,1,47.15
3,2,318,22,70.28,0.6187,0.84,1,40,7,71.16
1,3,150,10,31.57,0.3326,0.8447,1,200,1,38.33
2,2,213,10,69.18,0.6298,0.6354,1,89,7,65.61
3,2,39,2,62.98,0.5684,0.3503,0,342,5,55.19
1,2,157,11,50.73,0.5455,0.5139,1,15,1,49.47
4,1,323,22,0.0,0.0,0.5643,1,48,0,67.32
3,2,249,12,82.22,0.8527,0.6001,1,145,3,73.61
4,1,88,3,63.72,0.6634,0.8056,1,148,1,59.86
2,2,165,7,55.02,0.511,0.887,1,172,5,55.61
2,3,344,20,64.44,0.6412,0.6555,1,26,8,64.05
2,1,214,10,60.36,0.5902,0.9745,1,331,5,60.54
1,2,39,2,59.36,0.6108,0.793,1,332,7,69.0
4,1,175,7,63.63,0.5696,0.7367,1,260,5,56.14
3,3,224,14,67.89,0.6249,0.5391,0,207,9,67.08
2,2,259,15,58.08,0.6102,0.7968,1,297,5,55.09
3,3,219,17,77.47,0.8224,0.3864,0,194,1,73.19
3,2,47,3,56.9,0.4923,0.8072,1,123,6,66.23
3,2,40,2,72.06,0.7329,0.5521,1,254,2,70.37
3,1,54,3,69.5,0.6009,0.8748,1,364,5,72.0
3,2,104,5,53.29,0.4853,0.7681,0,312,9,58.39
3,3,181,9,63.38,0.6514,0.7282,1,269,5,63.71
2,3,80,4,49.65,0.5214,0.5532,1,127,4,41.22
2,1,37,2,56.39,0.6154,0.8328,1,76,9,57.61
4,2,40,2,74.51,0.8052,0.6833,1,51,4,70.68
2,3,87,3,53.93,0.4593,0.7782,0,77,5,43.96
1,2,174,8,44.48,0.4833,0.8591,1,79,5,45.92
4,2,118,8,57.75,0.5368,0.9553,1,127,3,69.07
4,1,93,4,50.54,0.5268,0.5399,1,186,8,41.27
1,1,275,15,55.88,0.4845,0.6454,0,138,2,57.97
4,3,220,8,70.03,0.6585,0.6243,1,23,5,68.39
3,1,124,9,71.05,0.6434,0.7842,1,195,7,79.76
2,2,255,11,62.36,0.6043,0.8206,0,53,3,61.14
3,3,106,5,66.42,0.6758,0.8033,1,23,7,58.93
1,1,336,26,46.22,0.4654,0.3861,0,72,2,43.96
3,2,190,9,0.0,0.0,0.4153,0,177,0,65.55
4,2,342,27,78.24,0.7035,0.7754,1,285,2,85.38
1,3,169,6,54.45,0.5711,0.9734,1,22,7,58.71
1,2,277,13,35.95,0.3685,0.6703,1,287,8,28.69
3,3,74,4,0.0,0.0,0.9144,1,234,0,94.13
4,3,174,8,71.3,0.7764,0.8012,0,157,2,74.13
2,1,140,6,54.19,0.5643,0.523,1,362,4,43.14
1,2,222,14,67.07,0.6038,0.6433,1,227,3,62.2
